Fecha,EPA,PIB,AFI,PMI,VGE,RBT,CCI,IASS,IPI,IMPB
1997-09-01,,0.004649258760090073,,,-0.003583909829888654,0.0005189953981838968,-2.7,,0.0020179773392232647,16.20167287042649
1997-10-01,,0.002795416580258466,,,0.021124439181435584,0.0032600851804263087,-0.40000000000000036,,0.02016738146099506,16.237794700766397
1997-11-01,,0.002795416580258466,,,-0.00169827383019161,0.0023415628637604158,1.3000000000000003,,-0.0037226744524216926,16.177241131031003
1997-12-01,,0.002795416580258466,,,-0.0008145316051590967,0.0016469420694491532,0.3999999999999999,,-0.016000928225010647,16.177628332037827
1998-01-01,,0.003640353106911872,,,0.014585438088787761,0.0006721974170007528,0.7000000000000002,,0.007936184246255529,16.187135437222945
1998-02-01,,0.003640353106911872,,,0.017922043085118133,0.000496149459020323,0.30000000000000004,,0.02801344154355423,16.212353678996475
1998-03-01,,0.003640353106911872,,,-0.008203685904486058,-0.0006749468620022014,0.0,,-0.015727692509549307,16.180907097985745
1998-04-01,,0.003160154449105631,,,0.030421444635425843,0.005805341925835705,-0.5000000000000002,,0.010291438710940959,16.214892339325736
1998-05-01,,0.003160154449105631,,,-0.01538187773003763,0.0015038541002558858,0.7000000000000002,,0.006977697090476909,16.200963438721388
1998-06-01,,0.003160154449105631,,,0.0013429315256523466,0.0014756200471799374,-0.10000000000000009,,-0.0025941970536624837,16.210655306395836
1998-07-01,,0.0034582036797313385,,,0.02113430845498332,-0.0009447577353443037,-0.3999999999999999,,0.0024695443004567608,16.219680645463733
1998-08-01,,0.0034582036797313385,,,-0.004207937402940232,0.0009508697658064946,1.0,,0.0092178804697296,16.207246886117048
1998-09-01,,0.0034582036797313385,,,0.012223528775479053,-0.0003453883054680418,0.5,,-0.013501115501576066,16.18592763078914
1998-10-01,,0.003267049416485257,,,0.008113253788548214,0.0016921795731894562,0.9,,0.008237829063875601,16.15544296277306
1998-11-01,,0.003267049416485257,,,0.014155626998056725,0.0017868119164772267,1.2000000000000002,,0.008856452726867303,16.172948758758487
1998-12-01,,0.003267049416485257,,,-0.003343488254222926,-0.00106377476297137,-0.40000000000000013,,-0.002156112090621498,16.20423151653942
1999-01-01,,0.0037983196926504683,,,-0.005616295609540245,0.006309677474306774,-0.5,,0.008456932585399812,16.176155208626597
1999-02-01,,0.0037983196926504683,,,0.012157859982716346,-0.0025519081082938655,-0.29999999999999993,,-0.023144742391869144,16.214876361477316
1999-03-01,,0.0037983196926504683,,,0.01959009714622173,0.00903281023468594,-0.5,,0.005412093651491645,16.24094342994213
1999-04-01,,0.00450547081631895,,,-0.037787778164414476,-0.003081912801624398,-1.4,,-0.005161796422226139,16.19692184366154
1999-05-01,,0.00450547081631895,,,0.03375518971249569,0.002449417904500706,-0.30000000000000004,,0.03195592829563498,16.244342816344886
1999-06-01,,0.00450547081631895,,,0.004059983448445159,0.0060105793814146935,1.4,,-0.014088423701005048,16.277553727968687
1999-07-01,,0.0036802852982704692,,,-0.002687397007401948,0.0023600931061684705,0.30000000000000004,,0.025810232685520518,16.257418242506272
1999-08-01,,0.0036802852982704692,,,0.0030337464261789293,0.003060710916556353,0.4,,-0.005026472417028138,16.26896906761915
1999-09-01,,0.0036802852982704692,,,0.0012324546739277409,0.008851793449399459,-0.6,,0.001314811582726172,16.275854753406787
1999-10-01,,0.0052236450704779,,,0.00013762985530885175,0.00012399054735556803,2.4,,0.0008498401696108715,16.293425085817358
1999-11-01,,0.0052236450704779,,,0.0007284169335965984,0.00618294117900664,-0.5,,0.0027505854834553034,16.303172237087605
1999-12-01,,0.0052236450704779,,,0.0012105024445965284,0.024994710239607976,-1.7000000000000002,,0.02352671639053483,16.344145217581758
2000-01-01,,0.004187063867029828,,,0.0323863427300326,-0.022849487883232378,0.9,,0.0035292240225066607,16.312857204610975
2000-02-01,,0.004187063867029828,,,-0.005856154096309574,0.01439141401121713,1.2,-0.0037078768561844555,0.015298640851175271,16.341825020160034
2000-03-01,,0.004187063867029828,,,-0.00657138450600403,-0.005007597059136337,0.5,-0.04173797498577514,-0.013700824193538352,16.365659659860935
2000-04-01,,0.003381926028535709,,,0.014153041116621523,0.01024575772489289,-1.1,0.07128067637155855,0.004389156140465644,16.318820087671746
2000-05-01,,0.003381926028535709,,,0.010098906617924008,0.004573848868826502,-1.5999999999999999,-0.005424617758168715,-0.005812087201984006,16.365590348462614
2000-06-01,,0.003381926028535709,,,-0.00037830676579719835,-0.004670018103787754,0.0,-0.009760618874877558,0.002445192342431568,16.40142661972517
2000-07-01,,0.0035495706882070857,,,0.001196779366553713,0.009220197583678313,0.2,0.03579006570357546,-0.0005317778955573615,16.38060947671131
2000-08-01,,0.0035495706882070857,,,-0.0016106372910762445,0.00528109181013825,0.0,-0.013353537952396799,-0.008991507432569712,16.37446862616483
2000-09-01,,0.0035495706882070857,,,0.011994527483016881,0.0021890737403440497,-2.9,0.024754989785289006,0.00270511498378756,16.38211520271265
2000-10-01,,0.003367092044246197,,,-0.014000497115896238,0.009022110412071349,-0.20000000000000018,0.007627399169154003,-0.016214041986656547,16.389680354285687
2000-11-01,,0.003367092044246197,,,0.031091923161430834,0.0014734522682511297,1.3,0.0021178751877606317,0.027201838173965598,16.436855431570823
2000-12-01,,0.003367092044246197,,,0.007894830436541156,0.006693998470892026,-0.30000000000000004,0.013086521282344776,0.000628493950760145,16.415665968097343
2001-01-01,,0.0025814497314060603,,,-0.021644808984246033,0.010406874965081414,0.7000000000000002,0.00315008820502527,-0.009127022768517179,16.42122218038345
2001-02-01,,0.0025814497314060603,,,0.007317392312542026,0.0011158272243330103,-0.5,0.009240630471629707,-0.011850050967639802,16.433529123973873
2001-03-01,,0.0025814497314060603,,,0.0069516304196035605,0.00400560717487064,0.7,-0.004647451516743395,0.005413724308586332,16.450623968450806
2001-04-01,,0.003188874210156456,,,-0.0037268789337243646,-0.0005070006511029845,-3.2,0.009722842314412006,-0.012215981804629017,16.40505345242918
2001-05-01,,0.003188874210156456,,,-0.00124209577474943,0.0021669605161500627,0.6000000000000005,0.007996104245373559,0.013885536320811909,16.433910493750627
2001-06-01,,0.003188874210156456,,,0.016059706538802843,0.012819237584985821,-0.5,0.011111717975896163,0.004875223417070806,16.418124022930346
2001-07-01,,0.0021143561715411727,,,-0.0031975458697344195,-0.00320193198565466,-1.1000000000000005,-0.006723209991267076,-0.01822540734851419,16.381555103764356
2001-08-01,,0.0021143561715411727,,,0.0033157174161058123,0.004440030586093435,1.7000000000000002,0.016433017943873196,0.03005907987018741,16.42112072504026
2001-09-01,,0.0021143561715411727,,,-0.007477107663460103,0.003954325106315437,-1.2999999999999998,-0.02059867145897698,-0.0180174562898765,16.422215754511733
2001-10-01,,0.0015721251755360655,,,0.0025400680882583515,0.0007806929548301866,1.7999999999999998,0.012767983809158778,-0.021301857801908852,16.416898641180232
2001-11-01,,0.0015721251755360655,,,-0.010261665384894592,0.005821877117035967,-1.5,-0.0006161972025964246,-0.006140951103215109,16.420271316268245
2001-12-01,,0.0015721251755360655,,,0.014048772250201402,0.0009989339771871997,-0.2999999999999998,0.023295997086809628,0.004458951530502908,16.35376499860864
2002-01-01,,0.002782919724087544,,,-0.006080948254171936,-0.0012105540494085076,-1.5,-0.011391615617897699,0.013699428633615618,16.437408753698513
2002-02-01,,0.002782919724087544,,,0.007788365163229116,0.0010736088186442672,1.0,0.013625837362776672,-0.00837138217651745,16.41707056256982
2002-03-01,,0.002782919724087544,,,-0.0025585704761121875,0.004049899378309796,-1.4000000000000004,-0.00014306970380317807,-0.0005127241143920713,16.345214634012528
2002-04-01,,0.0018618591899312402,,,0.010524307016747336,0.006353544159134472,-0.39999999999999947,0.0071853523292162436,0.01311959173487054,16.45873740065845
2002-05-01,,0.0018618591899312402,,,-0.005201520929590586,0.006552695995124758,0.5999999999999996,0.008050468283911982,-0.013880617017972163,16.40172104733907
2002-06-01,,0.0018618591899312402,,,-0.006855878327096221,-0.002024441859930448,-1.7999999999999998,-0.003628128296042199,0.0013335500903455255,16.3884404171029
2002-07-01,,0.0025923297552061797,,,0.00968567563324818,0.003571089118645787,-1.0999999999999996,0.011026989748915028,0.006072470763930582,16.464318176309384
2002-08-01,,0.0025923297552061797,,,0.005118839398768671,0.002616272035830036,-1.0,0.004076111566516438,0.0065842605486095,16.488872528459677
2002-09-01,,0.0025923297552061797,,,0.015330413064805093,0.005429651999586227,3.3,0.016071762170904336,0.006096938890756576,16.437283501191132
2002-10-01,,0.003197735996908276,,,0.004867268507212863,0.003133728906417055,-1.2999999999999998,-0.0015365622449747818,0.02235156015676054,16.47769611388996
2002-11-01,,0.003197735996908276,,,-0.00851493950551152,0.003518891399691526,0.6999999999999993,0.0011252145269535774,-0.027318812626086597,16.474106368069908
2002-12-01,,0.003197735996908276,,,0.01106841102752476,0.0003459373296372803,-5.799999999999999,-0.002334171948553454,-0.0005899754909899357,16.480048496701578
2003-01-01,,0.0012750688721159993,,,0.0018600817859084628,0.011313713290386218,0.5,0.009794343999849353,-0.0021436959098464214,16.474304637779845
2003-02-01,,0.0012750688721159993,,,-0.004537476334625978,0.01972582136681389,0.6999999999999993,0.0015913932126707664,0.007038369489210439,16.479354205151186
2003-03-01,,0.0012750688721159993,,,-0.0014230777217463242,-0.008372743339102762,-0.5,0.010477812120878838,0.00375146981587271,16.51162855980394
2003-04-01,,0.0024731590008162385,,,0.009094536604560943,-0.00013701945006250327,1.9000000000000004,-0.007492289676398478,0.005218548485433239,16.510632389427272
2003-05-01,,0.0024731590008162385,,,5.059324472345139e-05,0.00710023313904351,1.4000000000000004,0.0028685494265809908,-0.016371752210997847,16.527290398142704
2003-06-01,,0.0024731590008162385,,,0.002605591210349978,-0.0005693644623177008,1.1999999999999993,0.022538009209423393,0.01071848653568619,16.498526284402203
2003-07-01,,0.002783312806720654,,,0.0034579210073459876,0.0047472583766206,-1.0999999999999996,-0.0104643470553345,0.004763204767999518,16.487515543380937
2003-08-01,,0.002783312806720654,,,0.007049193720670921,6.215040399748517e-05,1.0,0.01611560530314815,-0.005156284890316165,16.485219469090936
2003-09-01,,0.002783312806720654,,,-0.014483519816613999,0.0020785691436921994,0.7999999999999998,-0.0014459987796655582,-0.004527360489325893,16.533978692214504
2003-10-01,,0.001944614310673387,,,0.02483576584703151,0.005504551122029078,-2.3,-0.00196201136119889,0.03162763514874101,16.560787452333795
2003-11-01,,0.001944614310673387,,,0.0016097515350788072,-0.0013096851283593836,1.5999999999999996,0.008779295915272378,0.0010578222868682374,16.462771563448303
2003-12-01,,0.001944614310673387,,,-0.021754383931636312,0.004369211515109939,-0.1999999999999993,0.00782174152044579,-0.026745401682103598,16.54296704347591
2004-01-01,,0.0035209958695361365,,,0.008654805892242656,-0.004531035306648334,-0.8000000000000007,0.010343274352769605,-0.012448310965486264,16.544683585333097
2004-02-01,,0.0035209958695361365,,,0.009744967326316356,0.005516857736874492,0.6999999999999993,0.0022299982327513845,0.04792265436964449,16.53706963901194
2004-03-01,,0.0035209958695361365,,,-0.00717955760848632,0.0014278411764365728,-0.09999999999999964,-0.00029448481375382585,-0.02000742587265858,16.575874065630508
2004-04-01,,0.002799073817522313,,,0.004026839775450597,-0.00116618375330102,1.2000000000000002,0.006496886105599842,0.003981207417385946,16.529503857156175
2004-05-01,,0.002799073817522313,,,0.006066215095743566,0.006060346300948538,-0.20000000000000018,0.01234084041495187,0.019968870124329463,16.53311066697947
2004-06-01,,0.002799073817522313,,,-0.008615940104018449,0.005195873265440021,-2.299999999999999,-0.0035500761147018167,-0.014698711873835535,16.570706449844113
2004-07-01,,0.002357554199675427,,,0.01160047597464331,0.0019583320886278344,1.0999999999999996,0.007876183039119411,0.0051938879414814565,16.609407881405946
2004-08-01,,0.002357554199675427,,,0.0006380618879138211,0.0009280788103405158,-1.4000000000000004,0.0007379566441425567,-0.001314209878609418,16.53943758516449
2004-09-01,,0.002357554199675427,,,0.0005756471177473799,0.004256174061493034,0.09999999999999964,0.007312532974459884,0.0003895756110008364,16.54749996130687
2004-10-01,,0.0029651307558831164,,,-0.006290297438874326,0.0003821927177929396,1.8000000000000007,0.01806903891835354,-0.012673799182869594,16.544431396934517
2004-11-01,,0.0029651307558831164,,,-0.0014819826854512996,0.005443322125690209,-0.40000000000000036,-0.0028442575586637986,0.009992396747485088,16.595992636961636
2004-12-01,,0.0029651307558831164,,,-0.007256476841278392,0.005096621821968128,0.6999999999999993,-0.0008438457852895098,-0.014266699416760176,16.572723024808226
2005-01-01,0.0045831016499793265,0.0029455734174884305,,,0.021249673117351264,-0.0009128982406458874,-1.0999999999999996,0.010479074039571046,0.006326713740453904,16.520851793085207
2005-02-01,0.0045831016499793265,0.0029455734174884305,,,-0.003822049175473019,0.0009176693752817044,-0.09999999999999964,0.007478474031586302,-0.01244456103435354,16.53083623798589
2005-03-01,0.0045831016499793265,0.0029455734174884305,,,0.011492706799482555,0.007287513400299872,-1.0999999999999996,0.005417014480793014,0.018674448574034663,16.496236579947293
2005-04-01,0.0035495547372725866,0.003176357093612007,,,0.007624108252784367,0.004402326657352518,0.5999999999999996,0.010533922158971087,0.009934595018293635,16.61461775955525
2005-05-01,0.0035495547372725866,0.003176357093612007,,,-0.0019143029569459458,-0.004336018135617792,-0.1999999999999993,-0.007776781391685361,-0.010105765786004639,16.53834968005445
2005-06-01,0.0035495547372725866,0.003176357093612007,,,0.00623171502530262,0.0027491141819204756,0.09999999999999964,0.01596288019110048,-0.001811313860593522,16.564916687726182
2005-07-01,0.003341435954112034,0.003274918986091002,,,0.001622145172810896,0.0008604262886482417,0.1999999999999993,0.00048083408046295517,0.001998785078197507,16.554904684972385
2005-08-01,0.003341435954112034,0.003274918986091002,,,-0.008021462024030868,0.006342373011059443,0.20000000000000107,0.0027164702612809677,0.005988698722854124,16.574800964630356
2005-09-01,0.003341435954112034,0.003274918986091002,,,0.014062712762235918,0.0013226701585562495,-0.20000000000000107,0.020634320991175237,0.007867924691956851,16.608869520666875
2005-10-01,0.0031712928357325865,0.0038546274604260113,,,-0.011742517512527861,0.0019824834546273706,0.3000000000000007,-0.014188889428884188,-0.017473677298923462,16.52794065882508
2005-11-01,0.0031712928357325865,0.0038546274604260113,,,0.01543828378300649,0.0028516175756605477,-3.0,0.020958283033962744,0.015671541602778838,16.609947698899855
2005-12-01,0.0031712928357325865,0.0038546274604260113,,,0.006493361895613781,0.0029608451598361896,2.6999999999999993,-0.006254086098241629,0.011329864775219356,16.586996755544572
2006-01-01,0.002488963364950081,0.0029868469302047154,,,-0.002382996628406353,0.004949251696002577,-2.299999999999999,0.01222052848024191,0.013703448099893656,16.607622622904454
2006-02-01,0.002488963364950081,0.0029868469302047154,,,0.003711181392120899,0.005564218551919353,-0.3000000000000007,0.00730168770762063,-0.016254469891499035,16.628538183939472
2006-03-01,0.002488963364950081,0.0029868469302047154,,,0.002454231710756538,-0.0009338518499477644,0.0,0.007594222862900679,0.015492397489168752,16.643701934997722
2006-04-01,0.00226214171280148,0.0031319524597875534,,,-0.006458606518286558,0.0031866843433157044,1.0,0.0002116767592390545,-0.015691970403794997,16.54111755101288
2006-05-01,0.00226214171280148,0.0031319524597875534,,,0.00461073086840269,0.005809548317868618,-1.1999999999999993,0.021936768693487707,0.012212062943710578,16.64901320716609
2006-06-01,0.00226214171280148,0.0031319524597875534,,,0.01998684623549085,0.0014744559491344233,-0.8000000000000007,0.005314969932365798,0.018557902206683075,16.63340659929715
2006-07-01,0.0035759173182169,0.0030877601856547088,,,-0.02186782042715496,0.0032443423032484375,0.40000000000000036,-0.007289454998868905,-0.016863674388822858,16.56824132671669
2006-08-01,0.0035759173182169,0.0030877601856547088,,,0.0068940542729141185,0.0034385883905647674,1.5,0.006877441548390983,-0.0024200775672778008,16.627884902046926
2006-09-01,0.0035759173182169,0.0030877601856547088,,,0.0059011006860894,0.002397175148652231,-0.8000000000000007,0.0022098738316405075,0.010614177433220462,16.599314243296625
2006-10-01,0.0032309475861212653,0.0030163320318123965,,,0.007816243680937696,0.0042604904554117695,2.8000000000000007,0.004211214516417705,0.00031231944286247426,16.624608371966175
2006-11-01,0.0032309475861212653,0.0030163320318123965,,,0.0070841552075995295,0.0034410546433019107,0.5,0.013400463821795938,0.0069084903438110246,16.607745643400968
2006-12-01,0.0032309475861212653,0.0030163320318123965,,,0.02185354173084786,-0.0011886737941466663,-1.0999999999999996,0.005893905862428994,0.006630063464282188,16.66871102374464
2007-01-01,0.002360646814940045,0.0029125310597025353,,,-0.019020110999618645,0.006500799456107487,-2.1000000000000014,-0.008875263948805667,0.00827588814510527,16.666786656686707
2007-02-01,0.002360646814940045,0.0029125310597025353,,,0.00420578604661781,-0.0008490270126211286,0.5,0.013578128072263773,-0.017327824154541815,16.635959995378073
2007-03-01,0.002360646814940045,0.0029125310597025353,,,0.018422266329199743,0.008095403367732956,0.8000000000000007,0.02149076116576687,0.028025144734840524,16.674418440745168
2007-04-01,0.0015069322579535083,0.002489702522905368,,,-0.022366909213126007,-0.0005684884995478257,-1.1999999999999993,-0.01238017811668346,-0.026797950583204333,16.595996355404537
2007-05-01,0.0015069322579535083,0.002489702522905368,,,-0.0016114703057708013,0.003466732427134467,-0.10000000000000142,0.013234390826410092,0.020642732205038428,16.64947095184009
2007-06-01,0.0015069322579535083,0.002489702522905368,,,0.0051813024262825635,0.0046164969945357015,0.40000000000000036,0.0023427636818595943,0.008841911062543062,16.673035139680472
2007-07-01,0.0013843750131160941,0.002028587873076878,,,-0.0036238803504975436,0.0036641372746073486,1.700000000000001,-0.000533831588815481,-0.02139807493762902,16.643511564757105
2007-08-01,0.0013843750131160941,0.002028587873076878,,,-0.001485714759709822,0.0018297747054587532,-2.1000000000000014,-0.007307163923288229,-0.011632450738852995,16.66857217510116
